timestamp,current_price,pred_high,pred_low,pred_close,pred_change_%,atr,volatility,trend,signal,confidence,rsi
2025-12-25 07:46:01.600076,0.3587,0.3935000002384186,0.39079999923706055,0.3921999931335449,9.34,0.0017,0.48,SIDEWAYS,BUY,95.0,60.3
2025-12-25 07:52:20.206007,0.3588,0.37880000472068787,0.37119999527931213,0.37119999527931213,3.45,0.0,2.11,NEUTRAL,BUY,85.0,60.5
2025-12-25 07:52:25.667347,0.3588,0.3935000002384186,0.39079999923706055,0.3921999931335449,9.32,0.0017,0.48,SIDEWAYS,BUY,95.0,60.5
2025-12-25 07:58:00.560287,0.3589,0.37880000472068787,0.37119999527931213,0.37119999527931213,3.42,0.0,2.11,UP,BUY,93.0,60.8
2025-12-25 07:58:05.649822,0.3589,0.3935000002384186,0.39079999923706055,0.3921999931335449,9.29,0.0017,0.48,SIDEWAYS,BUY,95.0,60.8
2025-12-25 08:17:27.340916,0.3596,0.3790000081062317,0.37139999866485596,0.37139999866485596,3.28,0.0,2.1,UP,BUY,93.0,61.9
2025-12-25 08:17:32.182998,0.3596,0.3937000036239624,0.39089998602867126,0.392300009727478,9.1,0.0017,0.48,SIDEWAYS,BUY,95.0,61.9
2025-12-25 08:45:57.216418,0.3574,0.3790000081062317,0.37139999866485596,0.37139999866485596,3.92,0.0,2.12,NEUTRAL,BUY,85.0,55.1
2025-12-25 08:46:02.113237,0.3574,0.3935999870300293,0.39079999923706055,0.392300009727478,9.76,0.0018,0.52,SIDEWAYS,BUY,90.0,55.1
2025-12-25 08:59:28.472206,0.3575,0.3790000081062317,0.37139999866485596,0.37139999866485596,3.88,0.0,2.12,NEUTRAL,BUY,85.0,55.6
2025-12-25 08:59:33.450898,0.3575,0.3935999870300293,0.39079999923706055,0.392300009727478,9.71,0.0018,0.52,SIDEWAYS,BUY,90.0,55.6
2025-12-25 09:19:17.030262,0.3567,0.3790000081062317,0.3714999854564667,0.3714999854564667,4.14,0.0,2.12,DOWN,BUY,85.0,52.3
2025-12-25 09:19:21.758586,0.3567,0.39340001344680786,0.3905999958515167,0.3921000063419342,9.92,0.0018,0.51,SIDEWAYS,BUY,90.0,52.3
2025-12-25 09:39:38.142013,0.3565,0.3790000081062317,0.3714999854564667,0.3714999854564667,4.19,0.0,2.12,DOWN,BUY,85.0,51.8
2025-12-25 09:39:43.529014,0.3565,0.39340001344680786,0.3905999958515167,0.3921000063419342,9.98,0.0019,0.52,SIDEWAYS,BUY,90.0,51.8
2025-12-25 09:50:30.270316,0.3567,0.3790000081062317,0.3714999854564667,0.3714999854564667,4.14,0.0,2.12,DOWN,BUY,85.0,52.3
2025-12-25 09:50:35.504724,0.3567,0.39340001344680786,0.3905999958515167,0.3921000063419342,9.93,0.0019,0.52,SIDEWAYS,BUY,90.0,52.2
